#	Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0001	3.31e+07	0.540	1.711	2.446	2.594	2.635	2.676	2.746	2.639	2.641
	0.0001	3.39e+07	0.567	1.729	2.459	2.605	2.645	2.684	2.752	2.644	2.645
	0.0001	3.47e+07	0.595	1.749	2.475	2.619	2.659	2.697	2.762	2.653	2.653
	0.0001	3.55e+07	0.624	1.770	2.492	2.635	2.673	2.709	2.772	2.660	2.661
	0.0001	3.63e+07	0.653	1.791	2.507	2.648	2.685	2.720	2.780	2.668	2.667
	0.0001	3.72e+07	0.682	1.812	2.523	2.664	2.702	2.738	2.801	2.693	2.693
	0.0001	3.80e+07	0.708	1.828	2.534	2.673	2.710	2.744	2.804	2.695	2.695
	0.0001	3.89e+07	0.733	1.845	2.545	2.682	2.718	2.751	2.808	2.697	2.697
	0.0001	3.98e+07	0.759	1.861	2.555	2.691	2.725	2.757	2.811	2.699	2.698
	0.0001	4.07e+07	0.784	1.877	2.566	2.700	2.733	2.763	2.815	2.701	2.699
	0.0001	4.17e+07	0.810	1.893	2.577	2.709	2.741	2.770	2.818	2.703	2.701
	0.0001	4.27e+07	0.836	1.910	2.588	2.718	2.749	2.777	2.822	2.705	2.702
	0.0001	4.37e+07	0.863	1.927	2.599	2.728	2.758	2.783	2.825	2.707	2.704
	0.0001	4.47e+07	0.890	1.947	2.616	2.743	2.772	2.796	2.835	2.714	2.711
	0.0001	4.57e+07	0.917	1.966	2.629	2.754	2.782	2.805	2.840	2.717	2.713
	0.0001	4.68e+07	0.945	1.985	2.642	2.766	2.792	2.813	2.844	2.720	2.715
	0.0001	4.79e+07	0.971	2.003	2.656	2.778	2.804	2.824	2.857	2.735	2.730
	0.0001	4.90e+07	0.996	2.019	2.666	2.786	2.811	2.830	2.857	2.733	2.727
	0.0001	5.01e+07	1.022	2.036	2.678	2.796	2.819	2.835	2.859	2.733	2.726
	0.0001	5.13e+07	1.048	2.052	2.689	2.805	2.826	2.841	2.860	2.731	2.723
	0.0001	5.25e+07	1.074	2.072	2.704	2.818	2.838	2.850	2.865	2.733	2.725
	0.0001	5.37e+07	1.100	2.090	2.717	2.828	2.847	2.857	2.867	2.732	2.723
	0.0001	5.50e+07	1.127	2.108	2.730	2.838	2.855	2.862	2.867	2.729	2.719
	0.0001	5.62e+07	1.154	2.127	2.743	2.847	2.860	2.863	2.857	2.710	2.697
	0.0001	5.75e+07	1.183	2.150	2.759	2.859	2.867	2.863	2.844	2.686	2.671
	0.0001	5.89e+07	1.212	2.173	2.777	2.872	2.877	2.868	2.837	2.668	2.651
	0.0001	6.03e+07	1.238	2.189	2.790	2.888	2.895	2.891	2.873	2.718	2.703
	0.0001	6.17e+07	1.260	2.202	2.798	2.895	2.902	2.899	2.882	2.730	2.716
	0.0001	6.31e+07	1.282	2.215	2.807	2.903	2.911	2.908	2.893	2.744	2.731
	0.0001	6.46e+07	1.307	2.231	2.818	2.911	2.917	2.910	2.888	2.734	2.719
	0.0001	6.61e+07	1.332	2.249	2.830	2.921	2.925	2.916	2.889	2.732	2.717
	0.0001	6.76e+07	1.357	2.266	2.844	2.932	2.934	2.923	2.892	2.732	2.716
	0.0001	6.92e+07	1.382	2.284	2.856	2.942	2.942	2.928	2.892	2.728	2.712
	0.0001	7.08e+07	1.407	2.301	2.868	2.952	2.949	2.932	2.890	2.722	2.704
	0.0001	7.24e+07	1.433	2.319	2.882	2.963	2.959	2.939	2.892	2.720	2.702
	0.0001	7.41e+07	1.457	2.336	2.894	2.973	2.967	2.945	2.894	2.719	2.700
	0.0001	7.59e+07	1.482	2.354	2.907	2.983	2.975	2.950	2.893	2.714	2.694
	0.0001	7.76e+07	1.507	2.372	2.920	2.994	2.984	2.956	2.893	2.710	2.688
	0.0001	7.94e+07	1.532	2.391	2.934	3.004	2.991	2.959	2.887	2.697	2.674
	0.0001	8.13e+07	1.558	2.410	2.948	3.015	2.999	2.963	2.884	2.687	2.663
	0.0001	8.32e+07	1.584	2.429	2.962	3.025	3.006	2.966	2.879	2.676	2.650
	0.0001	8.51e+07	1.610	2.447	2.976	3.038	3.018	2.978	2.890	2.687	2.662
	0.0001	8.71e+07	1.633	2.464	2.988	3.048	3.025	2.982	2.887	2.680	2.653
	0.0001	8.91e+07	1.657	2.481	3.000	3.056	3.031	2.984	2.883	2.671	2.643
	0.0001	9.12e+07	1.680	2.498	3.011	3.063	3.034	2.980	2.865	2.642	2.611
	0.0001	9.33e+07	1.696	2.512	3.019	3.059	3.016	2.943	2.789	2.531	2.493
	0.0001	9.55e+07	1.710	2.528	3.026	3.053	2.993	2.899	2.700	2.405	2.359
	0.0001	9.77e+07	1.723	2.543	3.033	3.044	2.967	2.847	2.598	2.262	2.208
	0.0001	1.00e+08	1.739	2.560	3.042	3.042	2.950	2.813	2.529	2.166	2.107
	0.0001	1.02e+08	1.774	2.579	3.061	3.070	2.993	2.875	2.631	2.302	2.250
	0.0001	1.05e+08	1.809	2.599	3.078	3.096	3.031	2.931	2.722	2.424	2.377
	0.0001	1.07e+08	1.842	2.618	3.096	3.121	3.066	2.980	2.802	2.531	2.490
	0.0001	1.10e+08	1.871	2.637	3.112	3.141	3.091	3.012	2.850	2.593	2.555
	0.0001	1.12e+08	1.896	2.655	3.126	3.152	3.101	3.021	2.858	2.600	2.562
	0.0001	1.15e+08	1.921	2.674	3.140	3.164	3.112	3.032	2.867	2.610	2.571
	0.0001	1.17e+08	1.946	2.692	3.153	3.176	3.123	3.041	2.874	2.617	2.579
	0.0001	1.20e+08	1.972	2.710	3.167	3.188	3.134	3.051	2.883	2.625	2.586
	0.0001	1.23e+08	1.996	2.729	3.181	3.200	3.144	3.058	2.886	2.626	2.587
	0.0001	1.26e+08	2.021	2.748	3.195	3.210	3.152	3.064	2.889	2.626	2.586
	0.0001	1.29e+08	2.046	2.766	3.208	3.221	3.162	3.071	2.892	2.627	2.587
	0.0001	1.32e+08	2.071	2.784	3.223	3.235	3.175	3.085	2.906	2.643	2.604
	0.0001	1.35e+08	2.095	2.801	3.235	3.246	3.185	3.093	2.912	2.648	2.608
	0.0001	1.38e+08	2.118	2.818	3.248	3.256	3.193	3.099	2.915	2.649	2.608
	0.0001	1.41e+08	2.141	2.835	3.260	3.266	3.201	3.106	2.918	2.651	2.610
	0.0001	1.45e+08	2.165	2.853	3.273	3.276	3.210	3.113	2.923	2.653	2.612
	0.0001	1.48e+08	2.188	2.870	3.286	3.286	3.218	3.119	2.924	2.653	2.611
	0.0001	1.51e+08	2.212	2.888	3.300	3.298	3.228	3.126	2.929	2.655	2.613
	0.0001	1.55e+08	2.236	2.907	3.313	3.309	3.237	3.133	2.933	2.657	2.614
	0.0001	1.59e+08	2.260	2.925	3.327	3.320	3.246	3.140	2.936	2.658	2.615
	0.0001	1.62e+08	2.285	2.944	3.341	3.332	3.256	3.148	2.940	2.661	2.617
	0.0001	1.66e+08	2.309	2.961	3.354	3.344	3.267	3.159	2.950	2.671	2.627
	0.0001	1.70e+08	2.333	2.980	3.369	3.356	3.278	3.167	2.956	2.674	2.630
	0.0001	1.74e+08	2.357	2.999	3.383	3.367	3.288	3.175	2.960	2.676	2.631
	0.0001	1.78e+08	2.381	3.017	3.397	3.379	3.297	3.182	2.964	2.679	2.634
	0.0001	1.82e+08	2.405	3.036	3.411	3.390	3.307	3.190	2.968	2.681	2.635
	0.0001	1.86e+08	2.430	3.054	3.425	3.403	3.318	3.200	2.977	2.690	2.645
	0.0001	1.91e+08	2.453	3.072	3.439	3.414	3.328	3.209	2.984	2.695	2.650
	0.0001	1.95e+08	2.477	3.091	3.453	3.427	3.339	3.218	2.990	2.700	2.654
	0.0001	2.00e+08	2.501	3.110	3.467	3.438	3.349	3.226	2.995	2.704	2.658
	0.0001	2.04e+08	2.526	3.129	3.481	3.450	3.359	3.234	3.000	2.707	2.660
	0.0001	2.09e+08	2.551	3.148	3.496	3.464	3.373	3.247	3.013	2.721	2.674
	0.0001	2.14e+08	2.573	3.166	3.509	3.474	3.382	3.255	3.019	2.725	2.678
	0.0001	2.19e+08	2.597	3.184	3.523	3.487	3.393	3.265	3.027	2.733	2.686
	0.0001	2.24e+08	2.620	3.203	3.538	3.499	3.404	3.274	3.033	2.737	2.690
	0.0001	2.29e+08	2.644	3.222	3.552	3.511	3.414	3.283	3.040	2.742	2.694
	0.0001	2.34e+08	2.668	3.240	3.566	3.523	3.425	3.291	3.046	2.747	2.699
	0.0001	2.40e+08	2.694	3.259	3.581	3.537	3.440	3.308	3.064	2.768	2.721
	0.0001	2.45e+08	2.716	3.277	3.593	3.548	3.449	3.316	3.070	2.773	2.726
	0.0001	2.51e+08	2.739	3.294	3.607	3.560	3.460	3.326	3.080	2.782	2.734
	0.0001	2.57e+08	2.762	3.313	3.621	3.573	3.472	3.336	3.087	2.789	2.741
	0.0001	2.63e+08	2.785	3.332	3.636	3.585	3.483	3.346	3.095	2.796	2.748
	0.0001	2.69e+08	2.809	3.350	3.650	3.597	3.493	3.355	3.102	2.802	2.753
	0.0001	2.75e+08	2.833	3.370	3.664	3.609	3.504	3.364	3.110	2.808	2.760
	0.0001	2.82e+08	2.857	3.387	3.677	3.623	3.518	3.380	3.128	2.830	2.781
	0.0001	2.88e+08	2.880	3.405	3.690	3.633	3.528	3.388	3.134	2.835	2.787
	0.0001	2.95e+08	2.902	3.423	3.704	3.646	3.540	3.399	3.145	2.846	2.797
	0.0001	3.02e+08	2.925	3.442	3.719	3.659	3.552	3.410	3.153	2.853	2.804
	0.0001	3.09e+08	2.949	3.461	3.734	3.671	3.563	3.419	3.160	2.859	2.810
	0.0001	3.16e+08	2.972	3.481	3.748	3.684	3.574	3.429	3.168	2.865	2.816
	0.0001	3.24e+08	2.996	3.501	3.763	3.696	3.585	3.438	3.175	2.872	2.822
	0.0001	3.31e+08	3.021	3.518	3.777	3.711	3.601	3.456	3.197	2.898	2.849
	0.0001	3.39e+08	3.041	3.536	3.789	3.719	3.607	3.459	3.196	2.894	2.844
	0.0001	3.47e+08	3.062	3.553	3.801	3.729	3.615	3.465	3.197	2.893	2.842
	0.0001	3.55e+08	3.082	3.571	3.814	3.740	3.624	3.472	3.200	2.892	2.841
	0.0001	3.63e+08	3.103	3.590	3.829	3.751	3.632	3.477	3.201	2.889	2.838
	0.0001	3.72e+08	3.125	3.610	3.843	3.762	3.640	3.482	3.201	2.887	2.834
	0.0001	3.80e+08	3.146	3.629	3.857	3.772	3.648	3.487	3.200	2.882	2.829
	0.0001	3.89e+08	3.168	3.649	3.871	3.784	3.658	3.495	3.204	2.884	2.830
	0.0001	3.98e+08	3.195	3.667	3.885	3.800	3.676	3.516	3.232	2.917	2.865
	0.0001	4.07e+08	3.219	3.685	3.899	3.813	3.691	3.532	3.253	2.943	2.891
	0.0001	4.17e+08	3.243	3.703	3.912	3.826	3.705	3.548	3.272	2.966	2.915
	0.0001	4.27e+08	3.268	3.721	3.926	3.841	3.721	3.567	3.295	2.994	2.943
	0.0001	4.37e+08	3.293	3.739	3.940	3.855	3.737	3.584	3.316	3.018	2.969
	0.0001	4.47e+08	3.318	3.758	3.955	3.870	3.752	3.601	3.335	3.041	2.992
	0.0001	4.57e+08	3.343	3.778	3.969	3.884	3.767	3.617	3.355	3.065	3.016
	0.0001	4.68e+08	3.369	3.798	3.984	3.898	3.783	3.634	3.375	3.090	3.042
	0.0001	4.79e+08	3.395	3.818	3.999	3.915	3.801	3.655	3.401	3.120	3.073
	0.0001	4.90e+08	3.418	3.837	4.014	3.928	3.813	3.666	3.410	3.130	3.082
	0.0001	5.01e+08	3.441	3.857	4.029	3.941	3.825	3.677	3.421	3.141	3.093
	0.0001	5.13e+08	3.464	3.878	4.045	3.954	3.837	3.689	3.431	3.151	3.104
	0.0001	5.25e+08	3.488	3.900	4.061	3.968	3.851	3.701	3.442	3.162	3.115
	0.0001	5.37e+08	3.514	3.920	4.078	3.985	3.868	3.720	3.464	3.187	3.140
	0.0001	5.50e+08	3.536	3.939	4.093	3.998	3.880	3.731	3.475	3.198	3.151
	0.0001	5.62e+08	3.558	3.959	4.108	4.012	3.894	3.744	3.487	3.211	3.164
	0.0001	5.76e+08	3.580	3.978	4.124	4.026	3.907	3.757	3.500	3.224	3.178
	0.0001	5.89e+08	3.601	3.998	4.139	4.039	3.919	3.767	3.508	3.232	3.185
	0.0001	6.03e+08	3.623	4.017	4.155	4.052	3.931	3.779	3.519	3.243	3.196
	0.0001	6.17e+08	3.645	4.037	4.171	4.066	3.944	3.791	3.530	3.254	3.207
	0.0001	6.31e+08	3.667	4.057	4.188	4.082	3.959	3.805	3.543	3.267	3.220
	0.0001	6.46e+08	3.689	4.077	4.205	4.097	3.972	3.817	3.555	3.279	3.232
	0.0001	6.61e+08	3.710	4.097	4.222	4.111	3.986	3.829	3.565	3.289	3.241
	0.0001	6.76e+08	3.732	4.117	4.240	4.127	4.000	3.842	3.576	3.299	3.252
	0.0001	6.92e+08	3.754	4.136	4.256	4.142	4.015	3.857	3.592	3.317	3.270
	0.0001	7.08e+08	3.775	4.155	4.272	4.156	4.028	3.870	3.605	3.330	3.283
	0.0001	7.25e+08	3.795	4.175	4.288	4.170	4.040	3.880	3.613	3.338	3.291
	0.0001	7.41e+08	3.817	4.195	4.305	4.185	4.054	3.893	3.624	3.349	3.301
	0.0001	7.59e+08	3.839	4.216	4.323	4.200	4.068	3.906	3.636	3.360	3.313
	0.0001	7.76e+08	3.862	4.236	4.340	4.216	4.084	3.921	3.651	3.376	3.329
	0.0001	7.94e+08	3.882	4.255	4.355	4.229	4.096	3.932	3.662	3.386	3.339
	0.0001	8.13e+08	3.902	4.274	4.370	4.243	4.108	3.944	3.672	3.397	3.349
	0.0001	8.32e+08	3.923	4.293	4.386	4.257	4.122	3.957	3.685	3.410	3.362
	0.0001	8.51e+08	3.945	4.311	4.400	4.270	4.135	3.971	3.701	3.429	3.382
	0.0001	8.71e+08	3.964	4.328	4.413	4.282	4.147	3.983	3.714	3.443	3.397
	0.0001	8.91e+08	3.984	4.345	4.427	4.294	4.159	3.995	3.726	3.458	3.412
	0.0001	9.12e+08	4.003	4.362	4.439	4.305	4.168	4.004	3.734	3.466	3.420
	0.0001	9.33e+08	4.020	4.379	4.452	4.315	4.177	4.011	3.741	3.472	3.426
	0.0001	9.55e+08	4.037	4.395	4.463	4.325	4.187	4.020	3.749	3.481	3.434
	0.0001	9.77e+08	4.055	4.410	4.474	4.335	4.197	4.031	3.761	3.494	3.448
	0.0001	1.00e+09	4.070	4.424	4.482	4.342	4.204	4.038	3.768	3.503	3.456
	0.0001	1.02e+09	4.084	4.436	4.489	4.347	4.209	4.043	3.774	3.510	3.464
	0.0001	1.05e+09	4.096	4.447	4.496	4.351	4.211	4.043	3.772	3.508	3.462
	0.0001	1.07e+09	4.109	4.460	4.503	4.355	4.214	4.045	3.772	3.508	3.462
	0.0001	1.10e+09	4.119	4.470	4.509	4.358	4.215	4.045	3.770	3.506	3.459
	0.0001	1.12e+09	4.128	4.481	4.516	4.360	4.214	4.041	3.763	3.497	3.450
	0.0001	1.15e+09	4.134	4.495	4.526	4.361	4.209	4.029	3.741	3.468	3.420
	0.0001	1.18e+09	4.149	4.512	4.541	4.371	4.214	4.031	3.739	3.463	3.414
	0.0001	1.20e+09	4.162	4.530	4.558	4.379	4.217	4.028	3.729	3.449	3.399
	0.0001	1.23e+09	4.171	4.548	4.575	4.386	4.216	4.018	3.709	3.421	3.370
	0.0001	1.26e+09	4.197	4.577	4.604	4.409	4.235	4.034	3.722	3.432	3.382
	0.0001	1.29e+09	4.225	4.608	4.634	4.434	4.256	4.052	3.736	3.443	3.392
	0.0001	1.32e+09	4.243	4.635	4.660	4.451	4.266	4.056	3.730	3.431	3.379
	0.0001	1.35e+09	4.260	4.658	4.683	4.465	4.275	4.059	3.726	3.423	3.370
	0.0001	1.38e+09	4.268	4.676	4.701	4.472	4.274	4.051	3.710	3.399	3.345
	0.0001	1.41e+09	4.270	4.689	4.712	4.473	4.267	4.036	3.684	3.366	3.311
	0.0001	1.45e+09	4.275	4.714	4.736	4.481	4.262	4.020	3.651	3.319	3.263
	0.0001	1.48e+09	4.306	4.757	4.781	4.515	4.288	4.038	3.660	3.320	3.262
	0.0001	1.51e+09	4.342	4.807	4.833	4.556	4.321	4.063	3.674	3.325	3.265
	0.0001	1.55e+09	4.379	4.843	4.871	4.591	4.355	4.097	3.708	3.359	3.300
	0.0001	1.59e+09	4.399	4.871	4.898	4.611	4.370	4.107	3.712	3.359	3.298
	0.0001	1.62e+09	4.421	4.902	4.929	4.635	4.388	4.120	3.719	3.362	3.301
	0.0001	1.66e+09	4.449	4.933	4.962	4.662	4.413	4.142	3.738	3.378	3.317
	0.0001	1.70e+09	4.465	4.955	4.983	4.677	4.424	4.149	3.741	3.379	3.318
	0.0001	1.74e+09	4.481	4.977	5.005	4.693	4.435	4.157	3.745	3.379	3.317
	0.0001	1.78e+09	4.500	5.001	5.029	4.711	4.450	4.169	3.753	3.385	3.323
	0.0001	1.82e+09	4.520	5.025	5.053	4.731	4.467	4.183	3.764	3.394	3.332
	0.0001	1.86e+09	4.538	5.047	5.076	4.748	4.481	4.194	3.772	3.400	3.338
	0.0001	1.91e+09	4.556	5.070	5.098	4.765	4.494	4.205	3.780	3.406	3.343
	0.0001	1.95e+09	4.577	5.094	5.122	4.785	4.512	4.220	3.792	3.417	3.353
	0.0001	2.00e+09	4.598	5.119	5.148	4.806	4.530	4.237	3.807	3.430	3.366
	0.0001	2.04e+09	4.614	5.139	5.168	4.822	4.542	4.246	3.813	3.434	3.370
	0.0001	2.09e+09	4.632	5.160	5.189	4.839	4.557	4.258	3.823	3.443	3.379
	0.0001	2.14e+09	4.649	5.182	5.210	4.856	4.571	4.270	3.832	3.450	3.386
	0.0001	2.19e+09	4.668	5.205	5.234	4.875	4.587	4.284	3.844	3.460	3.396
	0.0001	2.24e+09	4.687	5.226	5.255	4.892	4.602	4.298	3.855	3.470	3.406
	0.0001	2.29e+09	4.702	5.245	5.274	4.908	4.615	4.308	3.864	3.477	3.412
	0.0001	2.34e+09	4.714	5.261	5.290	4.920	4.625	4.316	3.869	3.482	3.417
	0.0001	2.40e+09	4.722	5.272	5.302	4.927	4.629	4.318	3.869	3.480	3.415
	0.0001	2.46e+09	4.701	5.266	5.295	4.907	4.602	4.284	3.826	3.432	3.365
	0.0001	2.51e+09	4.714	5.286	5.315	4.922	4.612	4.291	3.830	3.433	3.366
	0.0001	2.57e+09	4.731	5.307	5.337	4.939	4.627	4.303	3.840	3.441	3.374
